tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2011-403,Miami Masters,Hard,96,M,20110323,93,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.7,103819,3.0,,Roger Federer,R,185.0,SUI,29.6,6-3 6-2,3,SF,79.0,0.0,0.0,45.0,34.0,28.0,7.0,8.0,2.0,2.0,6.0,1.0,58.0,35.0,20.0,11.0,9.0,1.0,5.0,1.0,12630.0,3.0,8280.0
2011-410,Monte Carlo Masters,Clay,56,M,20110410,52,103781,7.0,,Jurgen Melzer,L,183.0,AUT,29.8,103819,2.0,,Roger Federer,R,185.0,SUI,29.6,6-4 6-4,3,QF,104.0,2.0,2.0,74.0,37.0,25.0,25.0,10.0,7.0,7.0,2.0,0.0,66.0,44.0,29.0,11.0,10.0,3.0,5.0,9.0,2660.0,3.0,8550.0
2011-1536,Madrid Masters,Clay,56,M,20110501,53,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.9,103819,3.0,,Roger Federer,R,185.0,SUI,29.7,5-7 6-1 6-3,3,SF,156.0,1.0,0.0,101.0,82.0,55.0,10.0,14.0,9.0,11.0,0.0,1.0,103.0,63.0,41.0,16.0,14.0,7.0,12.0,1.0,11915.0,3.0,8690.0
2011-416,Rome Masters,Clay,56,M,20110508,43,104755,16.0,,Richard Gasquet,R,185.0,FRA,24.8,103819,3.0,,Roger Federer,R,185.0,SUI,29.7,4-6 7-6(2) 7-6(4),3,R16,140.0,6.0,2.0,106.0,79.0,52.0,20.0,17.0,3.0,6.0,8.0,2.0,93.0,59.0,49.0,19.0,17.0,1.0,3.0,16.0,1710.0,3.0,8900.0
2011-520,Roland Garros,Clay,128,G,20110522,127,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.9,103819,3.0,,Roger Federer,R,185.0,SUI,29.7,7-5 7-6(3) 5-7 6-1,5,F,220.0,4.0,3.0,147.0,106.0,69.0,21.0,22.0,10.0,15.0,11.0,1.0,126.0,80.0,55.0,18.0,21.0,8.0,15.0,1.0,12070.0,3.0,8390.0
2011-540,Wimbledon,Grass,128,G,20110620,123,104542,12.0,,Jo-Wilfried Tsonga,R,188.0,FRA,26.1,103819,3.0,,Roger Federer,R,185.0,SUI,29.8,3-6 6-7(3) 6-4 6-4 6-4,5,QF,188.0,18.0,4.0,145.0,102.0,74.0,29.0,25.0,0.0,1.0,17.0,1.0,137.0,103.0,80.0,24.0,26.0,6.0,9.0,19.0,1585.0,3.0,9230.0
2011-421,Canada Masters,Hard,56,M,20110808,43,104542,13.0,,Jo-Wilfried Tsonga,R,188.0,FRA,26.3,103819,3.0,,Roger Federer,R,185.0,SUI,29.9,7-6(3) 4-6 6-1,3,R16,134.0,7.0,2.0,91.0,52.0,40.0,25.0,15.0,3.0,4.0,10.0,2.0,93.0,58.0,43.0,16.0,14.0,7.0,9.0,16.0,1945.0,3.0,9710.0
2011-422,Cincinnati Masters,Hard,56,M,20110814,50,104607,8.0,,Tomas Berdych,R,196.0,CZE,25.9,103819,3.0,,Roger Federer,R,185.0,SUI,30.0,6-2 7-6(3),3,QF,92.0,10.0,1.0,57.0,36.0,31.0,12.0,10.0,0.0,0.0,11.0,2.0,81.0,53.0,40.0,7.0,10.0,5.0,7.0,9.0,2420.0,3.0,9200.0
2012-451,Doha,Hard,32,A,20120102,30,104542,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,26.7,103819,2.0,,Roger Federer,R,185.0,SUI,30.4,W/O,3,SF,,,,,,,,,,,,,,,,,,,,6.0,4335.0,3.0,8170.0
2012-403,Miami Masters,Hard,96,M,20120321,69,104053,31.0,,Andy Roddick,R,188.0,USA,29.5,103819,3.0,,Roger Federer,R,185.0,SUI,30.6,7-6(4) 1-6 6-4,3,R32,121.0,12.0,2.0,94.0,65.0,48.0,15.0,15.0,7.0,10.0,11.0,1.0,75.0,44.0,37.0,19.0,14.0,1.0,2.0,34.0,1165.0,3.0,9350.0
2012-520,Roland Garros,Clay,128,G,20120527,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,25.0,103819,3.0,,Roger Federer,R,185.0,SUI,30.8,6-4 7-5 6-3,5,SF,125.0,6.0,2.0,91.0,62.0,45.0,14.0,16.0,4.0,8.0,9.0,3.0,86.0,48.0,27.0,17.0,15.0,3.0,10.0,1.0,11800.0,3.0,9790.0
2012-500,Halle,Grass,28,A,20120611,27,103163,,WC,Tommy Haas,R,188.0,GER,34.1,103819,2.0,,Roger Federer,R,185.0,SUI,30.8,7-6(5) 6-4,3,F,95.0,5.0,3.0,70.0,43.0,32.0,17.0,11.0,3.0,4.0,7.0,3.0,84.0,58.0,42.0,10.0,11.0,2.0,4.0,87.0,598.0,3.0,9310.0
2012-96,London Olympics,Grass,64,A,20120725,63,104918,3.0,,Andy Murray,R,190.0,GBR,25.1,103819,1.0,,Roger Federer,R,185.0,SUI,30.9,6-2 6-1 6-4,5,F,116.0,5.0,1.0,87.0,44.0,35.0,27.0,13.0,9.0,9.0,9.0,1.0,78.0,51.0,33.0,10.0,12.0,5.0,10.0,4.0,7460.0,1.0,11075.0
