tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2011-499,Delray Beach,Hard,32,A,20110221,30,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,103888,2.0,,Mardy Fish,R,188.0,USA,29.2,6-1 7-5,3,SF,96.0,1.0,1.0,56.0,34.0,26.0,10.0,10.0,2.0,4.0,2.0,1.0,56.0,32.0,19.0,8.0,9.0,2.0,7.0,166.0,335.0,16.0,2121.0
2011-499,Delray Beach,Hard,32,A,20110221,31,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,104386,6.0,,Janko Tipsarevic,R,180.0,SRB,26.6,6-4 6-4,3,F,114.0,5.0,2.0,75.0,45.0,29.0,19.0,10.0,10.0,11.0,8.0,3.0,63.0,31.0,24.0,15.0,10.0,2.0,5.0,166.0,335.0,52.0,935.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,83,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,104259,32.0,,Philipp Kohlschreiber,R,178.0,GER,27.3,7-6(3) 7-6(7),3,R16,142.0,13.0,2.0,88.0,48.0,40.0,21.0,12.0,2.0,4.0,11.0,5.0,95.0,50.0,33.0,26.0,12.0,6.0,8.0,90.0,565.0,35.0,1180.0
2011-403,Miami Masters,Hard,96,M,20110323,23,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,103672,,,Ricardo Mello,L,175.0,BRA,30.2,6-4 6-4,3,R128,82.0,3.0,1.0,50.0,35.0,28.0,6.0,10.0,0.0,2.0,1.0,1.0,58.0,32.0,20.0,12.0,10.0,1.0,5.0,51.0,925.0,79.0,621.0
2011-403,Miami Masters,Hard,96,M,20110323,55,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,104259,29.0,,Philipp Kohlschreiber,R,178.0,GER,27.4,6-7(3) 6-4 7-5,3,R64,183.0,10.0,7.0,109.0,58.0,40.0,28.0,17.0,6.0,10.0,8.0,6.0,105.0,66.0,46.0,17.0,17.0,5.0,11.0,51.0,925.0,32.0,1225.0
2011-403,Miami Masters,Hard,96,M,20110323,76,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,104417,4.0,,Robin Soderling,R,193.0,SWE,26.5,6-3 6-2,3,R32,77.0,12.0,1.0,45.0,25.0,22.0,14.0,9.0,0.0,0.0,5.0,0.0,55.0,38.0,21.0,10.0,8.0,8.0,11.0,51.0,925.0,4.0,5735.0
2011-468,Estoril,Clay,28,A,20110425,3,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,22.5,105155,,Q,Pedro Sousa,R,180.0,POR,22.9,6-2 3-6 6-3,3,R32,112.0,4.0,2.0,74.0,47.0,34.0,14.0,13.0,1.0,3.0,6.0,1.0,81.0,51.0,35.0,10.0,13.0,3.0,7.0,46.0,1015.0,488.0,65.0
2011-468,Estoril,Clay,28,A,20110425,14,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,22.5,104268,,,Alejandro Falla,L,185.0,COL,27.4,6-2 6-1,3,R16,71.0,3.0,0.0,38.0,23.0,20.0,12.0,8.0,0.0,0.0,2.0,3.0,57.0,36.0,19.0,9.0,7.0,3.0,7.0,46.0,1015.0,135.0,427.0
2011-468,Estoril,Clay,28,A,20110425,21,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,22.5,104417,1.0,,Robin Soderling,R,193.0,SWE,26.6,6-4 7-5,3,QF,117.0,6.0,4.0,81.0,49.0,36.0,16.0,11.0,5.0,6.0,3.0,3.0,60.0,41.0,28.0,10.0,11.0,2.0,5.0,46.0,1015.0,5.0,5175.0
2011-468,Estoril,Clay,28,A,20110425,25,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,22.5,104655,,,Pablo Cuevas,R,180.0,URU,25.3,6-2 7-6(6),3,SF,109.0,4.0,0.0,60.0,37.0,31.0,14.0,10.0,0.0,0.0,3.0,0.0,75.0,41.0,28.0,19.0,10.0,11.0,13.0,46.0,1015.0,61.0,825.0
2011-1536,Madrid Masters,Clay,56,M,20110501,3,105223,,,Juan Martin del Potro,R,198.0,ARG,22.6,104022,13.0,,Mikhail Youzhny,R,183.0,RUS,28.8,6-1 3-6 6-3,3,R64,127.0,8.0,3.0,79.0,57.0,42.0,13.0,13.0,4.0,5.0,5.0,1.0,74.0,43.0,28.0,16.0,12.0,7.0,10.0,32.0,1265.0,13.0,2285.0
2011-1536,Madrid Masters,Clay,56,M,20110501,26,105223,,,Juan Martin del Potro,R,198.0,ARG,22.6,105227,,,Marin Cilic,R,198.0,CRO,22.5,6-3 6-0,3,R32,64.0,2.0,1.0,35.0,23.0,21.0,7.0,7.0,0.0,0.0,2.0,2.0,44.0,23.0,13.0,6.0,8.0,1.0,6.0,32.0,1265.0,19.0,1530.0
2011-520,Roland Garros,Clay,128,G,20110522,61,105223,25.0,,Juan Martin del Potro,R,198.0,ARG,22.6,103333,,,Ivo Karlovic,R,208.0,CRO,32.2,6-7(7) 6-3 7-5 6-4,5,R128,193.0,11.0,4.0,128.0,85.0,70.0,29.0,22.0,5.0,5.0,22.0,4.0,147.0,99.0,79.0,20.0,21.0,13.0,16.0,26.0,1355.0,148.0,387.0
2011-520,Roland Garros,Clay,128,G,20110522,95,105223,25.0,,Juan Martin del Potro,R,198.0,ARG,22.6,104882,,,Blaz Kavcic,R,188.0,SLO,24.2,6-3 6-2 6-4,5,R64,132.0,3.0,5.0,84.0,50.0,38.0,14.0,14.0,4.0,7.0,5.0,4.0,80.0,48.0,30.0,10.0,13.0,5.0,12.0,26.0,1355.0,82.0,636.0
2011-311,Queen's Club,Grass,56,A,20110606,10,105223,12.0,,Juan Martin del Potro,R,198.0,ARG,22.6,104797,,,Denis Istomin,R,188.0,UZB,24.7,6-4 6-2,3,R64,82.0,5.0,1.0,47.0,33.0,27.0,9.0,9.0,0.0,1.0,6.0,2.0,68.0,50.0,26.0,9.0,9.0,5.0,9.0,22.0,1445.0,61.0,840.0
